"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Iasr","Pi_traf","Pocc"
"9432","SB4S","Denpasar_MGW","441","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"9433","SB4S","Denpasar_MGW","440","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9434","SB4S","Denpasar_MGW","439","2020-09-25","","","","","","","58","58","57","39","8598","8337","7715","30","28","0","3","0","0","1","13","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0.1","0.1","0.09","67.24","1.12","10"
"9435","SB4S","Denpasar_MGW","438","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"9436","SB4S","Denpasar_MGW","437","2020-09-25","","","","","","","64","64","53","39","15044","14837","13829","30","29","0","2","2","0","0","8","0","1","2","3","0","0","0","1","0","0","0","6","0","0","0","0","8","0.17","0.17","0.16","60.94","1.13","6.67"
"9437","SB4S","Denpasar_MGW","436","2020-09-25","","","","","","","575","575","555","374","48158","45819","36929","60","1","0","6","12","0","5","131","0","1","4","1","1","0","0","0","0","0","0","36","9","0","0","0","46","0.56","0.53","0.43","65.04","2.72","10"
"9438","SB4S","Denpasar_MGW","435","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"9439","SB4S","Denpasar_MGW","434","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9440","SB4S","Denpasar_MGW","433","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9441","SB4S","Denpasar_MGW","432","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9442","SB4S","Denpasar_MGW","431","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33"
"9443","SB4S","Denpasar_MGW","430","2020-09-25","","","","","","","6","6","6","4","348","345","294","30","30","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.67","0.25","3.33"
"9444","SB4S","Denpasar_MGW","429","2020-09-25","","","","","","","0","0","0","0","0","0","0","60","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.67"
"9445","SB4S","Denpasar_MGW","428","2020-09-25","","","","","","","27","27","25","16","3020","2958","2510","30","29","0","2","1","1","0","7","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.03","0.03","0.03","59.26","0.95","6.67"
"9446","SB4S","Denpasar_MGW","427","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9447","SB4S","Denpasar_MGW","426","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9448","SB4S","Denpasar_MGW","424","2020-09-25","","","","","","","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9449","SB4S","Denpasar_MGW","423","2020-09-25","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9450","SB4S","Denpasar_MGW","422","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9451","SB4S","Denpasar_MGW","421","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9452","SB4S","Denpasar_MGW","420","2020-09-25","","","","","","","10","10","4","3","278","184","135","30","30","0","1","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0.12","3.33"
"9453","SB4S","Denpasar_MGW","419","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9454","SB4S","Denpasar_MGW","418","2020-09-25","","","","","","","166","166","161","10","9041","8928","8703","30","29","0","2","0","0","1","151","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0.1","0.1","0.1","6.02","1.13","6.67"
"9455","SB4S","Denpasar_MGW","417","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9456","SB4S","Denpasar_MGW","416","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9457","SB4S","Denpasar_MGW","415","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9458","SB4S","Denpasar_MGW","414","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9459","SB4S","Denpasar_MGW","413","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9460","SB4S","Denpasar_MGW","412","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9461","SB4S","Denpasar_MGW","411","2020-09-25","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9462","SB4S","Denpasar_MGW","410","2020-09-25","","","","","","","0","0","0","0","0","0","0","60","38","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.33"
"9463","SB4S","Denpasar_MGW","425","2020-09-25","","","","","","","0","0","0","0","0","0","0","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9464","BM1S","PT1G","309","2020-09-26","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","31","31","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.23"
"9465","BM1S","BP1G","64","2020-09-26","REG6","sljj","telkom","netre-kti","BM1S","DP1S","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9466","BM1S","BP1G","63","2020-09-26","REG6","sljj","telkom","netre-jatim","BM1S","ML1S","15","15","12","6","688","603","272","30","1","0","1","1","0","2","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0.01","0.01","0","40","0.18","3.33"
"9467","BM1S","PT1G","102","2020-09-26","REG6","cell","olo","smart","PT1G","SMARTFREN","5923","5923","5687","840","128861","107553","12829","31","22","0","10","1","0","0","2","0","135","51","227","2","0","0","8","0","0","0","4622","5","0","0","0","4641","1.49","1.24","0.15","14.18","5.59","32.26"
"9468","BM1S","PT1G","184","2020-09-26","REG6","cell","olo","H3I","PT1G","H3I PONTIANAK","52629","52629","50041","17275","1113966","902223","228285","124","55","0","70","238","93","1209","10891","0","808","364","28","3","0","0","81","1","1","0","21263","114","0","0","0","21602","12.89","10.44","2.64","32.82","32.38","56.45"
"9469","BM1S","PT1G","395","2020-09-26","REG6","cell","olo","excelcom","PT1G","XL PONTIANAK","11677","11677","10271","4632","570546","514538","368026","248","181","0","37","349","496","329","4122","0","67","157","6","3","0","0","6","0","0","0","1424","41","0","0","0","1506","6.6","5.96","4.26","39.67","17.52","14.92"
"9470","BM1S","PT1G","764","2020-09-26","REG6","cell","olo","indosat","PT1G","Isat Pontianak","383951","383951","365147","121005","16021656","14121366","9696112","2573","1932","0","642","226","113","10688","120667","0","5828","1182","151","56","0","0","261","3","0","0","119720","2324","0","0","0","123681","185.44","163.44","112.22","31.52","413.89","24.95"
"9471","BM1S","PT1G","908","2020-09-26","REG6","isdn","olo","telkomsel","PT1G","Telkomsel Pontianak","319078","319078","300754","122768","11275668","10077356","6303964","2325","1504","0","697","1460","574","5926","104122","0","5605","2163","392","224","0","0","199","12","0","0","70710","4107","0","0","0","75844","130.51","116.64","72.96","38.48","272.47","29.98"
"9472","BM1S","PT1G","640","2020-09-26","REG6","pstn","telkom","netre-kal","PT1G","LE SANGGAU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9473","BM1S","PT1G","340","2020-09-26","REG6","pstn","telkom","netre-kal","PT1G","LE Ketapang","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9474","BM1S","BM1G","217","2020-09-26","REG6","sljj","telkom","netre-kal","BM1G","JK2G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9475","BM1S","BM1G","215","2020-09-26","REG6","sljj","telkom","netre-kal","BM1G","JK1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9476","BM1S","BP1G","114","2020-09-26","REG6","sljj","telkom","netre-kal","BP1G","BJMA","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9477","BM1S","DEFAULT_NODE_REMARK","967","2020-09-26","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9478","BM1S","DEFAULT_NODE_REMARK","911","2020-09-26","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9479","BM1S","BP1G","881","2020-09-26","","","","","","","0","0","0","0","0","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9480","BM1S","BP1G","882","2020-09-26","","","","","","","0","0","0","0","0","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9481","BM1S","BM1G","712","2020-09-26","","","","","","","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9482","BM1S","BM1G","612","2020-09-26","","","","","","","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9483","BM1S","MSAN01-D6-KTBN-3-MRA","415","2020-09-26","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9484","BM1S","MSAN01-D6-KTBN-3-MRA","414","2020-09-26","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9485","BM1S","BM1G","410","2020-09-26","","","","","","","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9486","BM1S","BM1G","361","2020-09-26","REG6","sljj","telkom","netre-kal","BM1G","DP1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9487","BM1S","BM1G","242","2020-09-26","","","","","","","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9488","BM1S","BM1G","223","2020-09-26","","","","","","","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9489","BM1S","BM1G","204","2020-09-26","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9490","BM1S","BM1G","133","2020-09-26","REG6","sljj","telkom","netre-kal","BM1G","SB1G","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9491","BM1S","DEFAULT_NODE_REMARK","113","2020-09-26","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9492","BM1S","BP1G","41","2020-09-26","","","","","","","2","2","2","0","128","126","0","60","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0.07","3.33"
"9493","BM1S","BP1G","40","2020-09-26","REG6","fwa","olo","undef","BP1G","x","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9494","BM1S","BM1G","5","2020-09-26","REG6","teni","telkom","netre-kal","BM1G","RAS TELKOMNET","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9495","BM1S","BM1G","851","2020-09-26","REG6","voip","telkom","netre-kal","BM1G","Telkom_Voip","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9496","BM1S","BP1G","880","2020-09-26","REG6","voip","telkom","netre-kal","BP1G","Voip_Telkom","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9497","BM1S","PT1G","610","2020-09-26","REG6","sljj","telkom","netre-kal","PT1G","PTKC","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9498","BM1S","BP1G","542","2020-09-26","REG6","sljj","telkom","netre-kal","BP1G","BP1T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9499","BM1S","DEFAULT_NODE_REMARK","511","2020-09-26","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500","BM1S","BP1G","510","2020-09-26","REG6","sljj","telkom","netre-kal","BP1G","TRKN","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9501","BM1S","BM1G","422","2020-09-26","REG6","sljj","telkom","netre-kal","BM1G","GSA1","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9502","BM1S","BP1G","421","2020-09-26","REG6","sljj","telkom","netre-kal","BP1G","GSA2","0","0","0","0","0","0","0","419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9503","BM1S","BP1G","420","2020-09-26","REG6","sljj","telkom","netre-kal","BP1G","GSA1","0","0","0","0","0","0","0","682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9504","BM1S","BM1G","412","2020-09-26","REG6","sljj","telkom","netre-kal","BM1G","SMRC","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9505","BM1S","BP1G","411","2020-09-26","REG6","sljj","telkom","netre-kal","BP1G","SMRC","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9506","BM1S","BM1G","360","2020-09-26","REG6","sljj","telkom","netre-kal","BM1G","PLK1","0","0","0","0","0","0","0","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9507","BM1S","BM1G","310","2020-09-26","REG6","sljj","telkom","netre-kal","BM1G","SMPT","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
