"#","Node","Tgw","Tgnum","Tanggal","Area","Segmen","Opr","sub_opr","Xch","To Xch","Attempt","Seiz","Conn","Answ","seiz_t","con_t","ans_t","Cct","idle_cct","dial_tout","Occupied","Vacant","Incomplete","rel_early","rel_ring","tg_busy","sub_busy","ring_tout","res_una","Restricts","auth_fail","med_una","Unreach","lack_cap","s_congest","iad_off","n_unspec","protocol_err","Rejected","Intercept","t_control","Lost","seiz_traf","con_traf","ans_traf","Oasr","Po_traf","Pocc"
"7963","SB4S","Denpasar_MGW","433","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7964","SB4S","Denpasar_MGW","432","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7965","SB4S","Denpasar_MGW","431","2020-09-22","","","","","","","35","35","35","35","437","426","413","30","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0","0","100","0.1","3.33"
"7966","SB4S","Denpasar_MGW","430","2020-09-22","","","","","","","22","22","22","21","2329","2326","2157","30","29","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.02","95.45","0.38","6.67"
"7967","SB4S","Denpasar_MGW","429","2020-09-22","","","","","","","1","1","1","1","11","11","11","60","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0.01","0"
"7968","SB4S","Denpasar_MGW","428","2020-09-22","","","","","","","18","18","18","16","1623","1616","1341","30","30","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.02","88.89","0.33","3.33"
"7969","SB4S","Denpasar_MGW","427","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7970","SB4S","Denpasar_MGW","426","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7971","SB4S","Denpasar_MGW","425","2020-09-22","","","","","","","2067","2067","2065","2065","193569","193297","193261","90","73","0","18","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2.24","2.24","2.24","99.9","9.2","20"
"7972","SB4S","Denpasar_MGW","424","2020-09-22","","","","","","","1055","1055","1047","1023","93450","93328","92262","120","107","0","14","0","0","0","19","0","8","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","1.08","1.08","1.07","96.97","4.83","11.67"
"7973","SB4S","Denpasar_MGW","423","2020-09-22","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7974","SB4S","Denpasar_MGW","422","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7975","SB4S","Denpasar_MGW","421","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7976","SB4S","Denpasar_MGW","420","2020-09-22","","","","","","","22","22","22","13","1628","1608","1236","30","29","0","2","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0.02","0.02","0.01","59.09","0.38","6.67"
"7977","SB4S","Denpasar_MGW","419","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7978","SB4S","Denpasar_MGW","418","2020-09-22","","","","","","","39","37","37","7","1788","1773","1232","30","28","0","3","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.01","18.92","0.72","10"
"7979","SB4S","Denpasar_MGW","417","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7980","SB4S","Denpasar_MGW","416","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7981","SB4S","Denpasar_MGW","415","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7982","SB4S","Denpasar_MGW","414","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7983","SB4S","Denpasar_MGW","413","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7984","SB4S","Denpasar_MGW","412","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7985","SB4S","Denpasar_MGW","410","2020-09-22","","","","","","","4080","4080","3979","3943","635759","634508","633416","60","39","0","22","0","0","11","8","0","90","27","0","0","0","0","0","0","0","0","0","1","0","0","0","1","7.36","7.34","7.33","96.64","19.51","36.67"
"7986","SB4S","Denpasar_MGW","411","2020-09-22","","","","","","","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7987","BM1S","PT1G","309","2020-09-23","REG6","undef","undef","undef","undef","undef","13","13","2","0","36","14","0","31","31","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","0","11","0","0","0","0","0.02","3.23"
"7988","BM1S","BP1G","64","2020-09-23","REG6","sljj","telkom","netre-kti","BM1S","DP1S","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7989","BM1S","BP1G","63","2020-09-23","REG6","sljj","telkom","netre-jatim","BM1S","ML1S","30","27","27","24","2902","2875","2150","30","1","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.02","88.89","0.34","3.33"
"7990","BM1S","PT1G","102","2020-09-23","REG6","cell","olo","smart","PT1G","SMARTFREN","1","1","0","0","0","0","0","31","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7991","BM1S","PT1G","184","2020-09-23","REG6","cell","olo","H3I","PT1G","H3I PONTIANAK","56708","56708","49726","16016","1461900","1187191","516340","124","1","0","98","10","5","1050","17161","0","1179","702","19","0","0","16","196","1","0","0","14975","2678","0","0","0","20566","16.92","13.74","5.98","28.24","43.12","79.03"
"7992","BM1S","PT1G","395","2020-09-23","REG6","cell","olo","excelcom","PT1G","XL PONTIANAK","15148","15148","13940","3904","727096","622984","405369","248","180","0","38","0","0","694","8182","0","285","455","16","1","0","0","29","0","0","0","1540","40","0","0","0","1611","8.42","7.21","4.69","25.77","19.83","15.32"
"7993","BM1S","PT1G","764","2020-09-23","REG6","cell","olo","indosat","PT1G","Isat Pontianak","256789","256789","247189","103800","9652600","8654094","5550932","2573","1883","0","691","131","278","4698","87394","0","1350","25","116","16","0","1","90","4","0","0","54521","3972","0","0","0","58981","111.72","100.16","64.25","40.42","232.34","26.86"
"7994","BM1S","PT1G","908","2020-09-23","REG6","isdn","olo","telkomsel","PT1G","Telkomsel Pontianak","495223","495223","474980","151526","20887749","18199215","12047776","2325","1441","0","760","84","9","14946","152154","0","5489","1301","480","73","0","1","387","1","0","0","164667","1340","0","1","0","168147","241.76","210.64","139.44","30.6","459.46","32.69"
"7995","BM1S","BP1G","47","2020-09-23","REG6","isdn","olo","pln","BP1G","PLN123","3476","3476","3444","3438","523638","521946","521396","120","51","0","10","0","0","12","6","0","0","0","2","0","0","0","0","0","0","0","18","0","0","0","0","18","6.06","6.04","6.03","98.91","7.96","16.67"
"7996","BM1S","BM1G","851","2020-09-23","REG6","voip","telkom","netre-kal","BM1G","Telkom_Voip","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7997","BM1S","BP1G","880","2020-09-23","REG6","voip","telkom","netre-kal","BP1G","Voip_Telkom","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7998","BM1S","BM1G","5","2020-09-23","REG6","teni","telkom","netre-kal","BM1G","RAS TELKOMNET","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7999","BM1S","PT1G","610","2020-09-23","REG6","sljj","telkom","netre-kal","PT1G","PTKC","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8000","BM1S","BP1G","542","2020-09-23","REG6","sljj","telkom","netre-kal","BP1G","BP1T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8001","BM1S","DEFAULT_NODE_REMARK","511","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8002","BM1S","BP1G","510","2020-09-23","REG6","sljj","telkom","netre-kal","BP1G","TRKN","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8003","BM1S","BM1G","422","2020-09-23","REG6","sljj","telkom","netre-kal","BM1G","GSA1","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8004","BM1S","BP1G","421","2020-09-23","REG6","sljj","telkom","netre-kal","BP1G","GSA2","0","0","0","0","0","0","0","419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8005","BM1S","BP1G","420","2020-09-23","REG6","sljj","telkom","netre-kal","BP1G","GSA1","0","0","0","0","0","0","0","682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8006","BM1S","BM1G","412","2020-09-23","REG6","sljj","telkom","netre-kal","BM1G","SMRC","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8007","BM1S","BP1G","411","2020-09-23","REG6","sljj","telkom","netre-kal","BP1G","SMRC","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8008","BM1S","BM1G","360","2020-09-23","REG6","sljj","telkom","netre-kal","BM1G","PLK1","0","0","0","0","0","0","0","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8009","BM1S","BM1G","310","2020-09-23","REG6","sljj","telkom","netre-kal","BM1G","SMPT","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8010","BM1S","BM1G","112","2020-09-23","REG6","sljj","telkom","netre-kal","BM1G","ULIN","0","0","0","0","0","0","0","239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8011","BM1S","BM1G","111","2020-09-23","REG6","sljj","telkom","netre-kal","BM1G","BJMB","0","0","0","0","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8012","BM1S","BM1G","110","2020-09-23","REG6","sljj","telkom","netre-kal","BM1G","BJMA","0","0","0","0","0","0","0","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8013","BM1S","BP1G","897","2020-09-23","REG6","cell","olo","telkomsel","BP1G","TSEL_BPP2","889280","889280","852881","217441","35752938","31229928","19030210","2356","944","0","1382","1059","115","24065","250979","0","12180","3045","813","198","0","30","270","0","0","0","368116","2444","0","8","0","374418","413.81","361.46","220.26","24.45","769","58.66"
"8014","BM1S","BP1G","521","2020-09-23","REG6","cell","olo","PT Natrindo Seluler","BP1G","NTS_BP","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8015","BM1S","BP1G","368","2020-09-23","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8016","BM1S","DEFAULT_NODE_REMARK","119","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8017","BM1S","DEFAULT_NODE_REMARK","118","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8018","BM1S","BP1G","114","2020-09-23","REG6","sljj","telkom","netre-kal","BP1G","BJMA","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8019","BM1S","BP1G","108","2020-09-23","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8020","BM1S","BP1G","107","2020-09-23","REG6","undef","undef","undef","undef","undef","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8021","BM1S","BP1G","100","2020-09-23","REG6","cell","olo","Smart Fren","BP1G","SFREN_BP","5863","5839","5120","1273","203519","191597","121496","31","5","0","27","532","0","66","2267","0","114","94","313","124","0","0","0","0","0","0","1033","13","0","0","0","1056","2.36","2.22","1.41","21.8","5.98","87.1"
"8022","BM1S","BP1G","43","2020-09-23","REG6","fwa","olo","undef","BP1G","SLHT","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8023","BM1S","BP1G","42","2020-09-23","","","","","","","20","20","20","10","1062","1054","562","60","29","0","2","0","0","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.01","0.01","50","0.16","6.67"
"8024","BM1S","BP1G","896","2020-09-23","REG6","cell","olo","telkomsel","BP1G","TSEL_BPP1","0","0","0","0","0","0","0","279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8025","BM1S","DEFAULT_NODE_REMARK","829","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8026","BM1S","DEFAULT_NODE_REMARK","828","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8027","BM1S","DEFAULT_NODE_REMARK","827","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8028","BM1S","DEFAULT_NODE_REMARK","826","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8029","BM1S","DEFAULT_NODE_REMARK","825","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8030","BM1S","DEFAULT_NODE_REMARK","824","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8031","BM1S","BP1G","823","2020-09-23","REG6","sli","olo","bakrie telecom","BP1G","Esia_BT_009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8032","BM1S","BP1G","822","2020-09-23","REG6","sli","olo","bakrie telecom","BP1G","Esia_BT_007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8033","BM1S","BP1G","821","2020-09-23","REG6","sljj","olo","bakrie telecom","BP1G","Esia_BT_SLJJ","0","0","0","0","0","0","0","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8034","BM1S","DEFAULT_NODE_REMARK","820","2020-09-23","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8035","BM1S","BP1G","760","2020-09-23","REG6","cell","olo","indosat","BP1G","ISAT2_BPP","445021","445021","434541","163304","19766130","18037149","12541053","1837","821","0","1012","139","484","8404","176309","0","2899","21","265","34","0","7","84","180","0","0","91994","221","0","4","0","93162","228.77","208.76","145.15","36.7","497.64","55.09"
